"Product ID [Non Editable]","Variant ID [Non Editable]","Product Type [Non Editable]","Product Page","Product URL","Title","Description","SKU","Option Name 1","Option Value 1","Option Name 2","Option Value 2","Option Name 3","Option Value 3","Price","Sale Price","On Sale","Stock","Categories","Tags","Weight","Length","Width","Height","Visible","Hosted Image URLs"
"5a56224bc8302598d19a80b8","1faea504-86b8-463d-ab13-ab1611c270b0","PHYSICAL","shop","slate","Bus Stop X Forge & Finish | Slate","<p>Opposites attract. High polish meets darkened matte.&nbsp;</p><p><strong>Material: sterling silver</strong></p>","SQ2871018","Size","5/6","","","","","225.00","0.00","No","1","Rings","","0.0","0.0","0.0","0.0","Yes","https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/53b83599e4b01c43f7d9d846/5a56224bc8302598d19a80ba/1573940650065/FF_Slate+Side.jpg https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/53b83599e4b01c43f7d9d846/5a56224bc8302598d19a80c0/1573940650067/FF_Slate+back.jpg https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/53b83599e4b01c43f7d9d846/5a56224bc8302598d19a80c6/1573940650074/FF-poolside-shoot-115.jpg https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/53b83599e4b01c43f7d9d846/5a56224bc8302598d19a80c3/1573940650068/FF-poolside-shoot-158.jpg https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/53b83599e4b01c43f7d9d846/5a56224bc8302598d19a80bd/1573940650066/FF_Slate+Front.jpg https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/53b83599e4b01c43f7d9d846/5a56224bc8302598d19a80c9/1573940650065/FF-poolside-shoot-130.jpg"
"5a562255f9619ace89c71148","f5fddaf2-7bb5-4617-8960-61f816271616","PHYSICAL","shop","tek","Bus Stop X Forge & Finish | Tek","<p>Tek takes its shape seriously, yet blends in with its brushed matte finish. Right on target for a subtle pop of energy.</p><p><strong>Material: sterling silver</strong></p>","SQ1602484","","","","","","","175.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","No","https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/53b83599e4b01c43f7d9d846/5a562255f9619ace89c7114a/1585508663793/FF_.Tek+Front.jpg https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/53b83599e4b01c43f7d9d846/5a562255f9619ace89c7114d/1585508663798/FF_Tek+back_side.jpg https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/53b83599e4b01c43f7d9d846/5a562255f9619ace89c71150/1585508663745/FF_Tek+back.jpg https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/53b83599e4b01c43f7d9d846/5a562255f9619ace89c71156/1585508663827/FF-poolside-shoot-121.jpg https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/53b83599e4b01c43f7d9d846/5a562255f9619ace89c71159/1585508663814/FF-poolside-shoot-076.jpg https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/53b83599e4b01c43f7d9d846/5a562255f9619ace89c71153/1585508663815/FF-poolside-shoot-158.jpg"
"5a56225d419202ee6a6e3bdd","a6e23c24-a0cd-48e5-bc92-63ea077997e0","PHYSICAL","shop","aura-magma","Aura/Magma | Bus Stop X Forge &amp; Finish","<p class="""" style=""white-space:pre-wrap;"">This two-piece fitted ring goes incognito at your command. Worn together or apart, Aura and Magma always pack a full punch. The duo is intended to be worn together most comfortably on the last three outer fingers as the hand's natural skeletal movement syncs to the bonding structure of these rings.</p><p class="""" data-rte-preserve-empty=""true"" style=""white-space:pre-wrap;""></p><p class="""" style=""white-space:pre-wrap;""><strong>Material: sterling silver</strong></p>","SQ7636025","","","","","","","495.00","0.00","No","Unlimited","Rings, Bus Stop X Forge & Finish","sterling silver, statement ring","0.0","0.0","0.0","0.0","No","https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/53b83599e4b01c43f7d9d846/5a56225d419202ee6a6e3bdf/1577813317813/Aura+Magma+Front_FF.jpg https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/53b83599e4b01c43f7d9d846/5a56225d419202ee6a6e3be8/1577813323094/FF-poolside-shoot-170.jpg https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/53b83599e4b01c43f7d9d846/5a56225d419202ee6a6e3be2/1577813369645/Aura+Front_FF.jpg https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/53b83599e4b01c43f7d9d846/5a56225d419202ee6a6e3be5/1577813374097/Aura+Magma+Back_FF.jpg https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/53b83599e4b01c43f7d9d846/5a56225d419202ee6a6e3bee/1577813364656/FF-poolside-shoot-189.jpg"
"5a562265ec212d5f4a9a6d8a","b8eb68eb-4124-4a63-a344-927c3db0f04a","PHYSICAL","shop","disruption","Bus Stop X Forge &amp; Finish | Disruption","<p class="""" style=""white-space:pre-wrap;"">Asymetrical patterned ring with oxidized heavy cross-hatch texture on top; smooth and high-polished everywhere else.&nbsp;Top half moon sits high, raised 1/8” from band.</p><p class="""" style=""white-space:pre-wrap;""><strong>Material: sterling silver</strong></p>","SQ3212016","Size","7.5","","","","","195.00","0.00","No","1","Rings","BUS STOP X, Statement ring, sterling silver, textured sterling","0.0","0.0","0.0","0.0","Yes","https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/53b83599e4b01c43f7d9d846/5a562265ec212d5f4a9a6d8c/1573940678491/Disruption+Left_FF.jpg https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/53b83599e4b01c43f7d9d846/5a562265ec212d5f4a9a6d98/1573940678496/FF-poolside-shoot-082.jpg https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/53b83599e4b01c43f7d9d846/5a562265ec212d5f4a9a6d8f/1573940678503/FF_Disruption+Right.jpg https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/53b83599e4b01c43f7d9d846/5a562265ec212d5f4a9a6d95/1573940678510/FF-poolside-shoot-174.jpg https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/53b83599e4b01c43f7d9d846/5a562265ec212d5f4a9a6d92/1573940678502/Disruption+Back_ff.jpg"
"5a5b016171c10b05bb69cc08","d81e8cb8-0a8e-4490-afcd-c87487c659c9","PHYSICAL","shop","valyrian-steel-cuff","Valyrian Steel Cuff","<p class="""" style=""white-space:pre-wrap;"">The hand-etched Valyrian Steel cuff is a substantial wear. Its sturdy mass feels like a solid shield of brass.</p><p class="""" style=""white-space:pre-wrap;""><strong>Material: brass</strong></p>","SQ5198902","Size","S","","","","","92.00","0.00","No","1","Bracelets + Cuffs, $100 and Under","cuff, brass, stackable","0.0","0.0","0.0","0.0","Yes","https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/53b83599e4b01c43f7d9d846/5d1a1898bbbadf00010e667b/1577809829714/*VLYRN.STL.CFF.jpg https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/53b83599e4b01c43f7d9d846/5f4e846dc6507a7a05c76a29/1598985646141/IMG_3952.JPG https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/53b83599e4b01c43f7d9d846/5f4e8489c6507a7a05c76ea8/1598985646454/IMG_3942.JPEG"
"","40a6e61a-2c92-45a1-a0ef-d6fec97cde2d","","","","","","SQ7551783","Size","M","","","","","92.00","0.00","No","1","","","0.0","0.0","0.0","0.0","",""
"","6438309b-d5e1-4cdc-bfd1-691a194e32ea","","","","","","SQ3212166","Size","L","","","","","92.00","0.00","No","1","","","0.0","0.0","0.0","0.0","",""
"5a84e50624a69403d71c8bb5","50e42206-9f53-4b37-b253-6619f899cb8f","PHYSICAL","shop","snake-charmer-necklace","Snake Charmer Necklace","<p class="""" style=""white-space:pre-wrap;""><strong>Aptly called the Snake Charmer Necklace, this serpentine pendant presents oversize curves in look-at-me brass dangling from a delicate sterling silver chain.</strong></p><p class="""" data-rte-preserve-empty=""true"" style=""white-space:pre-wrap;""></p><p class="""" style=""white-space:pre-wrap;""><strong>Material: brass, 24""L sterling silver chain</strong></p>","SQ1177880","","","","","","","118.00","0.00","No","Unlimited","Necklaces","pendant necklace, brass, sterling silver","0.0","0.0","0.0","0.0","Yes","https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/53b83599e4b01c43f7d9d846/5a84e50b9140b7746b39d3dc/1598061124094/SNAKECHARMER1.jpg https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/53b83599e4b01c43f7d9d846/5d09caa18bc6560001baaeaa/1598061124605/SNKCHRMR.NKL.jpg"
"5b6b9219b8a0455c2c88be9d","bd09b2e9-b95e-4306-9dfe-c58bf2b4d937","PHYSICAL","shop","ripple-cuff","Ripple Cuff","<p class="""" style=""white-space:pre-wrap;"">A statement piece guaranteed to start a conversation, the luminous Ripple Cuff evokes the ever-changing texture of water, glistening in polished bronze that catches the light in its organic bends and curves.</p><p class="""" style=""white-space:pre-wrap;"">With every purchase from the Ripple Collection, 10% of its proceeds will be donated to the great people behind <a href=""http://www.cleanwaterfund.org"" target=""_blank"">Clean Water Action</a>.</p><p class="""" style=""white-space:pre-wrap;"">The collection's wavy, luminous texture was designed to symbolize the movement of water — combining metals, various shapes, and finishes. Each piece serves as a daily reminder for its wearer of the effort put toward the continual education and preservation of our most precious life source. We encourage those who wear the Ripple Collection to share the powerful purpose carried within its beauty. For every bit of our history and future relies on a story told, so let this essential one echo far and wide.</p><p class="""" data-rte-preserve-empty=""true"" style=""white-space:pre-wrap;""></p><p class="""" style=""white-space:pre-wrap;""><strong>Materials: bronze or sterling silver</strong></p>","SQ0014220","Metal","Sterling Silver","Size","S/M","","","465.00","0.00","No","Unlimited","Bracelets + Cuffs, The Ripple Collection","cuff, Ripple","0.0","0.0","0.0","0.0","Yes","https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/53b83599e4b01c43f7d9d846/5b6b9219b8a0455c2c88be9f/1577801542957/RRPL.CFF.jpg https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/53b83599e4b01c43f7d9d846/5b6b9219b8a0455c2c88beab/1598984456940/ForgeAndFinish_1150.jpg https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/53b83599e4b01c43f7d9d846/5b6b9219b8a0455c2c88bea5/1598984456939/RPPL.CFF.3.jpg https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/53b83599e4b01c43f7d9d846/5b6b9219b8a0455c2c88bea2/1598984456941/RRPL.CFF.2.jpg https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/53b83599e4b01c43f7d9d846/5b6b9219b8a0455c2c88bea8/1598984456956/ForgeAndFinish_514.jpg https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/53b83599e4b01c43f7d9d846/5ee2a8902b715a3826497208/1598984456953/rpp_ss_cff_2.jpg https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/53b83599e4b01c43f7d9d846/5ee2a890ffba1a4fc292d147/1598984456955/rpp_ss_cff_1.jpg https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/53b83599e4b01c43f7d9d846/5f4e90e32466841cb304579b/1598984456937/IMG_3587.JPEG"
"","0db5b141-d8b9-44ec-b2e4-af5bd678b264","","","","","","SQ9876406","Metal","Sterling Silver","Size","M/L","","","465.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","d24cda3f-567f-4a86-88ff-a0761e954f33","","","","","","SQ2238448","Metal","Bronze","Size","S/M","","","345.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","474bbe14-cbd4-4787-bb54-bd73f6e21eda","","","","","","SQ6803087","Metal","Bronze","Size","M/L","","","345.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"5b6b92f8b8a0455c2c88cf5b","1b8d930b-89c8-440f-ab9a-65a6e2ad15ee","PHYSICAL","shop","xl-notch-stud","XL Notch Stud","<p class="""" style=""white-space:pre-wrap;"">The hand-carved XL Notch Stud is extra long for an extra dash of style.</p><p class="""" data-rte-preserve-empty=""true"" style=""white-space:pre-wrap;""></p><p class="""" style=""white-space:pre-wrap;""><strong>Material: sterling silver w/sterling silver posts &amp; nuts</strong></p>","SQ6825573","Metal","Sterling Silver","","","","","48.00","0.00","No","Unlimited","$50 and Under, Earrings","studs, stud earrings, Notch, hand-carved, sterling silver","0.0","0.0","0.0","0.0","Yes","https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/53b83599e4b01c43f7d9d846/5c5b5c997817f74e1fa396c3/1598062230747/NOT.SS.XL.STD2.jpg https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/53b83599e4b01c43f7d9d846/5c5bd2e5e5e5f02e13362e69/1598062230913/NOT.BR.STD_SIAM.R.3.jpg"
"5b6b940e03ce649020ee606a","ac8223fd-8835-4174-8cba-a00dfebc9d89","PHYSICAL","shop","python-hoop","Python Hoop","<p class="""" style=""white-space:pre-wrap;"">From the Python Series comes a sturdy hoop etched in our signature snakeskin pattern. The Python Hoops are perfect for any ensemble, from day to night.</p><p class="""" data-rte-preserve-empty=""true"" style=""white-space:pre-wrap;""></p><p class="""" style=""white-space:pre-wrap;""><strong>Material: sterling silver or bronze, sterling silver posts &amp; nuts</strong></p>","SQ3511408","Metal","Bronze","","","","","86.00","0.00","No","Unlimited","Earrings, $100 and Under","hoops, Python, statement earrings, hoop earrings, sterling silver, bronze","0.0","0.0","0.0","0.0","Yes","https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/53b83599e4b01c43f7d9d846/5d0ceb6f7fcf2500011e9f5e/1577799286768/pyt.br.hp.png https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/53b83599e4b01c43f7d9d846/5dd2b62e712b9665713ab5cd/1577799289845/pyt.ss.hp%3Asat.nkl.jpg https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/53b83599e4b01c43f7d9d846/5d0ceb6f4a45e40001740ac8/1577799045719/pyt.ss.hp.png https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/53b83599e4b01c43f7d9d846/5c5bd2a371c10bf022bfe56b/1577799042966/PYT.BR.HP.PR+BOARDER.jpg"
"","3a544af4-b17c-4017-9f57-818f5e107f8b","","","","","","SQ1276256","Metal","Sterling Silver","","","","","150.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"5b6b97d54fa51a5e189c97ea","5f17dcf7-2ffa-4e99-ab44-d1f10b3675ac","PHYSICAL","shop","fjord-earring","Fjord Earring","<p class="""" style=""white-space:pre-wrap;"">Impossible to miss, the Ripple Collection’s Fjord Earring is oversized to the right degree. Play up the drama with contrasting finishes with the eye-catching dark patina.</p><p class="""" style=""white-space:pre-wrap;"">With every purchase from the Ripple Collection,&nbsp;10% of its proceeds will be donated to the great people behind <a href=""http://www.cleanwaterfund.org"" target=""_blank"">Clean Water Action</a>.&nbsp;</p><p class="""" style=""white-space:pre-wrap;"">The collection's wavy, luminous texture was designed to symbolize the movement of water-combining metals, various shapes and finishes. Each piece serves as a daily reminder for its wearer of the effort put toward the continual education and preservation of our most precious life source. We encourage those who wear the Ripple Collection to share the powerful purpose carried within its beauty. For every bit of our history and future relies on a story told, so let this essential one echo far and wide.</p><p class="""" style=""white-space:pre-wrap;"">Image 1 +2 dark patina</p><p class="""" style=""white-space:pre-wrap;"">Image 3 brushed finish</p><p class="""" style=""white-space:pre-wrap;"">Images 4 +5 high polish</p><p class="""" style=""white-space:pre-wrap;""><strong>Material: sterling silver and bronze, sterling silver posts &amp; nuts</strong></p>","SQ1107658","Metal","Dark Patina","","","","","126.00","0.00","No","Unlimited","Earrings, The Ripple Collection","statement earrings, Ripple, sterling silver, bronze","0.0","0.0","0.0","0.0","Yes","https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/53b83599e4b01c43f7d9d846/5c48d6c04fa51a8e6ebfe5d3/1577804572724/RPPL.FJORD.EAR+copy.jpg https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/53b83599e4b01c43f7d9d846/5b6b97d54fa51a5e189c97ef/1577804592341/FJORDOXY_CLOSEUP.jpg https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/53b83599e4b01c43f7d9d846/5b6b97d54fa51a5e189c97f2/1577804585097/FJORD.EAR_CLOSEUP.jpg https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/53b83599e4b01c43f7d9d846/5ed274ef816525165b58cf30/1590850802127/rpp_fjrd_hp_ear_1.jpg https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/53b83599e4b01c43f7d9d846/5ed274f0c189e7392e1980a7/1590850850178/rpp_fjrd_hp_ear_2.jpg"
"","4ffb8252-e45e-4e7c-ba42-c69f82beeedb","","","","","","SQ8204657","Metal","High Polish","","","","","126.00","0.00","No","1","","","0.0","0.0","0.0","0.0","",""
"","7c988b0d-db3e-415a-8a2a-614734658d9f","","","","","","SQ5526533","Metal","Brushed Finish","","","","","126.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"5b6b97f188251bd1f12e612c","4f6b1add-9759-44ba-9da5-77c4df7c1831","PHYSICAL","shop","ripple-earring","Ripple Earring","<p class="""" style=""white-space:pre-wrap;"">A distinctive statement earring for the woman craving something slightly unexpected, the Ripple Earring calls forth the dynamic texture of water with organic ridges that glisten when they catch the light. </p><p class="""" style=""white-space:pre-wrap;"">With every purchase from the Ripple Collection,&nbsp;10% of its proceeds will be donated to the great people behind <a href=""http://www.cleanwaterfund.org"" target=""_blank"">Clean Water Action</a>.&nbsp;</p><p class="""" style=""white-space:pre-wrap;"">The collection's wavy, luminous texture was designed to symbolize the movement of water — combining metals, various shapes, and finishes. Each piece serves as a daily reminder for its wearer of the effort put toward the continual education and preservation of our most precious life source. We encourage those who wear the Ripple Collection to share the powerful purpose carried within its beauty. For every bit of our history and future relies on a story told, so let this essential one echo far and wide.</p><p class="""" data-rte-preserve-empty=""true"" style=""white-space:pre-wrap;""></p><p class="""" style=""white-space:pre-wrap;""><strong>Material: textured bronze or sterling silver, sterling silver ear wire</strong></p>","SQ7070416","Metal","Bronze","","","","","86.00","0.00","No","1","Earrings, $100 and Under, The Ripple Collection","statement earrings, Ripple","0.0","0.0","0.0","0.0","Yes","https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/53b83599e4b01c43f7d9d846/5b6b97f188251bd1f12e612e/1577799433541/RIPPLE+SS.jpg https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/53b83599e4b01c43f7d9d846/5b6b97f188251bd1f12e6137/1577799471793/RPP.BROXY.EAR.jpg https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/53b83599e4b01c43f7d9d846/5b6b97f188251bd1f12e6134/1585435015686/RPPL+OXY+BRZ.jpg https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/53b83599e4b01c43f7d9d846/5b6b97f188251bd1f12e613a/1585435015680/ripple.br.ear.jpg https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/53b83599e4b01c43f7d9d846/5dd2967001bff5552dc663d6/1585435015698/RPPL.BR.EAR2.jpg"
"","02334f3f-a677-46ba-966f-41aaadd2edcb","","","","","","SQ0806026","Metal","Oxidized Bronze","","","","","86.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","6083fe08-ac52-4757-a459-7a1b637ef634","","","","","","SQ5806716","Metal","Sterling Silver","","","","","96.00","0.00","No","0","","","0.0","0.0","0.0","0.0","",""
"5b6b9812575d1f1be4a89125","6023b976-4cf9-43a0-a66b-0630c16f5c8a","PHYSICAL","shop","confluence-necklace","Confluence Necklace","<p class="""" style=""white-space:pre-wrap;"">An elegant and decidedly unexpected remix on a bolo tie, this lariat necklace from the Ripple Collection captures the dynamic texture of water in its organic curves and ridges. The Confluence Necklace is a surefire statement piece ready to round out any jewelry collection.</p><p class="""" style=""white-space:pre-wrap;"">With every purchase from the Ripple Collection,&nbsp;10% of its proceeds will be donated to the great people behind <a href=""http://www.cleanwaterfund.org"" target=""_blank"">Clean Water Action</a>.&nbsp;</p><p class="""" style=""white-space:pre-wrap;"">The collection's wavy, luminous texture was designed to symbolize the movement of water — combining metals, various shapes, and finishes. Each piece serves as a daily reminder for its wearer of the effort put toward the continual education and preservation of our most precious life source. We encourage those who wear the Ripple Collection to share the powerful purpose carried within its beauty. For every bit of our history and future relies on a story told, so let this essential one echo far and wide.</p><p class="""" style=""white-space:pre-wrap;""><strong>Material: bronze or sterling silver, with sterling silver bead ends, black cotton cord</strong></p>","SQ5404210","Metal","Bronze","","","","","250.00","0.00","No","Unlimited","Necklaces, The Ripple Collection","lariat, statement necklace, Ripple","0.0","0.0","0.0","0.0","Yes","https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/53b83599e4b01c43f7d9d846/5b6b9812575d1f1be4a89127/1574086343126/RRPL.CNFL.NKL.jpg https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/53b83599e4b01c43f7d9d846/5b6b9812575d1f1be4a8912a/1598984616219/ForgeAndFinish_085.jpg https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/53b83599e4b01c43f7d9d846/5b6b9812575d1f1be4a8912d/1598984616306/CNFL.NKL.jpg https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/53b83599e4b01c43f7d9d846/5ed27623b4a2b057f35a9a88/1598984616466/rpp_cnfl_ss.jpg https://static1.squarespace.com/static/53a63965e4b0a2a8b882c109/53b83599e4b01c43f7d9d846/5f4e918aa161f2595af490fb/1598984616545/IMG_3643.JPEG"
